longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
3.2410972,51.3347537,Sale,345000,Appartment,Flat,30409,8301,,,71,2,1,False,3,True,On contract,West vlaanderen,invalidenlaan,12,,,,,False,
2.8812814,51.2165879,Sale,289000,Appartment,Flat,45557,8400,,,80,2,1,,,False,,West vlaanderen,vergeet-mij-nietjeslaan,12,,,,,,
3.2155323,51.2071742,Sale,895000,House,House,39141,8000,1850,,263,4,1,False,,,On contract,West vlaanderen,lane,19,,188,,,False,
3.0243173,50.8499745,Sale,329000,House,House,43419,8980,2018,,,3,,False,,,On contract,West vlaanderen,nieuwstraat,19,1,180,,,False,
3.1132236,50.9619911,Sale,450000,House,House,40481,8800,,Excellent,226,4,1,,,,,West vlaanderen,fazantendreef,17,1,427,,,,
3.1970214,51.1989531,Sale,263000,Appartment,Flat,39141,8200,1965,,96,2,1,True,,,,West vlaanderen,manitobalaan,26,,,,,False,
3.1360764,51.143657,Sale,355000,House,House,39262,8210,1918,Excellent,214,4,1,,,,,West vlaanderen,sint-laurentiusstraat,2,1,320,,,,
2.7785013,51.1699044,Sale,196000,Appartment,Penthouse,0,8434,1970,Fully renovated,35,0,1,,35,,,West vlaanderen,henri jaspaarlaan,182,,,,,,
3.1909771,51.1536611,Sale,499000,House,Villa,0,8210,1990,Normal,161,4,1,,100,,,West vlaanderen,beukenweg,13,,,,550,,
2.9148879,51.2306598,Sale,285000,Appartment,Flat,45557,8400,,,76,1,1,,4,,,West vlaanderen,sint-sebastiaansstraat,36,,,,,,
2.6417043,51.1230951,Sale,440000,Appartment,Flat,45557,8670,,Excellent,90,2,1,,7,False,,West vlaanderen,gaston lejeunestraat koksijde,,,,,,,
3.1343819,51.3168377,Sale,549000,House,MasterHouse,40533,8370,,Fully renovated,447,4,2,False,,True,,West vlaanderen,rogierlaan,31,,101,,,,
3.2421115,51.2121221,Sale,399000,House,House,33563,8310,,,186,4,1,False,,,On contract,West vlaanderen,drie koningenweg,10,,158,,,False,
3.2329811,50.8056031,Sale,198000,House,House,30632,8510,,,,4,1,,,,On contract,West vlaanderen,preshoekstraat,22,1,321,,,,
3.1421988,51.3185537,Sale,135000,Appartment,FlatStudio,40533,8370,1976,Normal,38,0,1,True,,,,West vlaanderen,ruzettelaan,157,,,,,,
3.1255525,51.3155704,Sale,199000,Appartment,FlatStudio,40533,8370,1985,Normal,40,0,1,True,,,,West vlaanderen,zeedijk,120,,,,,,
3.2870472,50.9511339,Sale,225000,House,House,39147,8760,,,155,2,1,False,13,,On contract,West vlaanderen,statiestraat,6,,94,,,False,
3.4279064,50.8852448,Sale,495000,Appartment,Flat,47430,8790,1997,Excellent,184,2,2,True,,False,Immediately,West vlaanderen,stormestraat,75,,,,,,
2.5921772,51.0979245,Sale,235000,Appartment,Flat,42653,8660,,Normal,70,2,1,False,14,False,,West vlaanderen,kasteelstraat,9,,,,14,,True
3.4847158,50.8352661,Sale,1298000,House,MixedBuilding,47430,8570,2004,Excellent,440,3,1,False,,,,West vlaanderen,wortegemsesteenweg,44,2,2052,,,,
3.1289129,51.3121232,Sale,175000,Appartment,Flat,40533,8370,1958,Normal,86,2,1,False,,,,West vlaanderen,de smet de naeyerlaan,70,,,,,,
3.3864,50.87542,Sale,383000,House,House,42653,8790,,Excellent,195,4,2,False,20,False,,West vlaanderen,spitaalstraat,138,,562,,250,,
2.9118703,51.2034703,Sale,349000,House,House,46627,8400,1967,To be renovated,183,3,1,False,,False,On contract,West vlaanderen,steensedijk,125,2,600,,,,
3.2308304,51.2031005,Sale,360000,House,House,31633,8000,,,145,,1,False,,,On contract,West vlaanderen,jakobinessenstraat,35,1,125,,,False,
3.1211857,50.800172,Sale,169000,House,House,43419,8930,1918,,135,3,1,False,,,,West vlaanderen,poedermagazijnstraat,32,,51,,,False,
3.3712613,51.1265104,Sale,495000,House,House,48962,8730,,Excellent,200,4,1,False,35,False,On contract,West vlaanderen,mouterijstraat,2,1,337,,100,,
3.1394318,51.3189284,Sale,339000,Appartment,Flat,40533,8370,1979,Fully renovated,65,1,1,True,,,,West vlaanderen,zeedijk,230,,,,,,
3.1333413,51.3169577,Sale,199000,Appartment,Flat,40533,8370,1969,Fully renovated,61,1,1,True,,,,West vlaanderen,graaf jansdijk,19,,,,,,
3.1321066,51.3165182,Sale,149000,Appartment,Flat,40533,8370,1968,Normal,54,1,1,True,,True,,West vlaanderen,graaf jansdijk,4,,,,,,
2.6299963,51.11926,Sale,425000,Appartment,Flat,32639,8670,1989,Normal,71,2,1,True,,,,West vlaanderen,zeedijk,257,,,,,True,
2.915139,50.8326247,Sale,175000,House,House,47530,8902,1957,To be renovated,168,5,1,,,,,West vlaanderen,blauwepoortstraat,97,1,381,,,,
2.6555096,50.9929825,Sale,388000,House,House,0,8690,2026,Excellent,195,3,1,,25,,On contract,West vlaanderen,groemestraat,12,,,,120,,
2.7359418,50.8469959,Sale,175000,House,House,47530,8970,1971,To be renovated,164,4,1,,,,,West vlaanderen,hallertaulaan,11,1,278,,,,
3.1957403,51.3272851,Sale,298000,House,House,28825,8380,1956,Excellent,190,3,1,,,,,West vlaanderen,genuastraat,26,,137,,,,
3.3302834,50.7283802,Sale,520000,House,Villa,47313,8587,2005,Normal,216,5,1,,,False,On contract,West vlaanderen,rozenstraat,17,,,,,,
3.1451697,50.9387847,Sale,549000,House,Villa,43081,8800,1949,Excellent,247,3,1,,,,,West vlaanderen,,,,869,,,,
2.6213512,51.108585,Sale,595000,House,House,42993,8670,1957,,,3,1,,,,,West vlaanderen,goudendalstraat,13,1,503,,,,
3.2383854,51.3357885,Sale,549000,House,House,31268,8301,1959,,,3,1,,,,,West vlaanderen,oud-strijdersstraat,9,1,,,,,
3.3659317,50.8904556,Sale,480000,House,House,47430,8792,1980,To renovate,260,5,1,False,30,False,On contract,West vlaanderen,schoendalestraat,379,1,825,,645,,
3.2169363,51.2067168,Sale,348000,House,House,28825,8000,1850,To be renovated,233,5,1,,,,,West vlaanderen,kleine hoefijzerstraat,3,,130,,,,
2.6241267,51.1071293,Sale,565000,House,Villa,40529,8670,,To renovate,142,3,1,False,,,,West vlaanderen,ranonkellaan,34,1,664,,,,
3.1372845,50.9489277,Sale,258000,House,House,42653,8800,1934,Normal,167,3,1,False,27,False,,West vlaanderen,bruanestraat,61,,115,,27,,
3.0351451,51.1305708,Sale,435000,House,Bungalow,42365,8480,1975,Excellent,229,3,1,,,,,West vlaanderen,bruggestraat,94,1,750,,,,
3.30141,50.810255,Sale,298000,House,House,40481,8500,1974,Excellent,120,3,1,,,,,West vlaanderen,louis pasteurlaan,10,1,230,,,,
3.254617,50.9228959,Sale,157000,Appartment,Flat,42653,8770,2002,Normal,74,1,1,True,8,False,,West vlaanderen,bruggestraat,52,1,,,,,
3.1301757,50.9344775,Sale,395000,House,House,40820,8800,1964,,245,5,1,False,,,On contract,West vlaanderen,zuidmolenstraat,147,1,295,,,False,
2.8878162,51.2148452,Sale,169000,Appartment,Flat,32529,8400,1968,,57,1,1,True,,,,West vlaanderen,sterstraat,2,,,,,,
3.2132089,51.1944354,Sale,315000,Appartment,Flat,39262,8200,1964,,96,2,1,True,,,,West vlaanderen,koning albert i-laan,44,1,,,,,
2.6312703,51.1187139,Sale,249000,Appartment,Flat,32637,8670,1964,Fully renovated,62,2,1,True,,,,West vlaanderen,middelkerkestraat,18,,,,,,
3.4022888,50.9458012,Sale,225000,House,House,40075,8720,,Normal,215,3,1,False,,,,West vlaanderen,wakkenstraat,9,1,340,,190,,
2.6376915,51.118746,Sale,339000,Appartment,Flat,32637,8670,,Fully renovated,80,3,1,False,,False,,West vlaanderen,schoonzichtstraat,8,,,,,,
3.0821187,51.3012992,Sale,219000,Appartment,Flat,42653,8420,,Normal,47,1,1,True,30,False,,West vlaanderen,vande casteelestraat,7,,,,30,,
3.2939413,50.9496882,Sale,179000,House,House,42653,8760,1930,Normal,142,3,2,False,49,False,On contract,West vlaanderen,zuid-australiestraat,35,,134,,49,,
2.8230341,51.1826179,Sale,370000,House,House,42618,8430,1956,To renovate,142,3,2,False,,False,,West vlaanderen,spermaliestraat,76,,195,,,,
2.6269842,51.1177223,Sale,235000,Appartment,Flat,32637,8670,1979,Fully renovated,57,2,1,True,,True,,West vlaanderen,goudenboomstraat,3,,,,,,
3.1238084,51.313319,Sale,895000,Appartment,Flat,40533,8370,2022,Normal,128,2,1,True,,,,West vlaanderen,consciencestraat,6,,,,,,
3.0821187,51.3012992,Sale,249000,Appartment,Flat,42653,8420,1970,Normal,54,1,1,False,2,False,,West vlaanderen,vande casteelestraat,7,,,,,,
2.8159212,51.1865164,Sale,195000,Appartment,Flat,32637,8430,1966,Normal,64,2,1,False,,True,,West vlaanderen,koninginnelaan,49,,,,35,,
3.4429062,50.7691157,Sale,585000,Appartment,Loft,33620,8580,1907,Excellent,225,2,2,True,,,,West vlaanderen,doorniksesteenweg,151,1,,,,,
3.2578293,50.9271219,Sale,325000,House,House,39147,8770,2000,,120,2,1,False,,,,West vlaanderen,robert bultynckstraat,34,1,653,,,False,
2.6268106,51.112922,Sale,469000,House,House,32637,8670,1971,Fully renovated,175,5,1,False,,,,West vlaanderen,chanzylaan,24,1,404,,404,,
2.6428347,51.1206683,Sale,199000,Appartment,Flat,32637,8670,,Normal,75,3,1,False,,True,,West vlaanderen,arthur frèrelaan,12,,,,,,
3.081215,51.3020099,Sale,275000,Appartment,Flat,42832,8420,1991,,60,2,,True,,,On contract,West vlaanderen,de bruynehelling,18,,,,,,
3.395699,50.9097529,Sale,352500,House,House,38849,8710,2026,,175,3,1,False,,,,West vlaanderen,maria lauwershof,4,,,,,False,
3.4048433,50.8977863,Sale,565000,House,MixedBuilding,47430,8793,1966,Normal,300,3,1,False,,False,,West vlaanderen,roterijstraat,202,,748,,300,,
3.2248243,51.200711,Sale,315000,House,House,43088,8000,1900,To be renovated,111,2,1,,18,,On contract,West vlaanderen,arsenaalstraat,8,,70,,,,
2.6434621,51.1232636,Sale,298000,Appartment,Flat,32637,8670,,Normal,70,2,1,False,,,,West vlaanderen,dorlodotlaan,3,,,,,,
3.091085,50.8508965,Sale,389000,House,House,43419,8890,2018,,150,3,1,False,,,,West vlaanderen,kapelleveld,74,1,356,,,False,
2.9586681,51.2231256,Sale,285000,House,House,49059,8450,1930,Normal,160,3,1,,,False,On contract,West vlaanderen,nukkerstraat,82,,120,,,,
3.1279742,50.9156749,Sale,2495000,House,Cottage,47432,8800,2004,Normal,800,11,8,False,,False,,West vlaanderen,babilliestraat,4,,26978,,,,
3.2680677,50.9942525,Sale,298000,House,House,40075,8740,1919,Fully renovated,228,3,1,False,,,,West vlaanderen,verbieststraat,4,,165,,60,,
3.0131408,51.1269943,Sale,179000,House,House,46627,8480,,To be renovated,122,3,,False,,,On contract,West vlaanderen,stationsstraat,199,1,315,,,,
3.3813911,50.7316074,Sale,335000,House,House,47432,8587,,New,163,3,2,False,,False,,West vlaanderen,kerkstraat,8,,108,,,,
3.232479,51.1608182,Sale,405000,House,House,0,8020,1957,To be renovated,127,3,1,,,,,West vlaanderen,poelstraat,38,,,,,,
3.35537,50.7184934,Sale,330000,House,House,46633,8587,1900,Fully renovated,160,3,1,,15,False,From 01/09/2025,West vlaanderen,,,,,,150,,
3.3813911,50.7316074,Sale,298500,House,House,47432,8587,2023,New,150,3,2,False,10,False,On contract,West vlaanderen,kerkstraat,8,,108,,25,,
3.3040133,50.8313779,Sale,464500,House,House,47432,8530,2025,New,138,3,1,False,,False,On contract,West vlaanderen,stijn streuvelsstraat,18,,300,,200,,
3.418577,50.969364,Sale,895000,House,Villa,40075,8720,2001,Normal,235,4,1,False,,,,West vlaanderen,lammersbrugjestraat,4,2,2180,,1650,,
2.632,51.1182205,Sale,549000,Appartment,Flat,39575,8670,2001,Normal,103,3,1,True,27,True,On contract,West vlaanderen,kursaallaan,42,1,,,,,
3.4090889,50.8529656,Sale,465000,House,House,47430,8790,2025,New,200,3,1,False,,False,Immediately,West vlaanderen,plasstraat,7,,409,,300,,
2.6293272,51.1190987,Sale,179000,Appartment,Flat,38276,8670,1961,,,1,1,True,,True,On contract,West vlaanderen,prins albertplein,2,,,,,True,
3.2845332,50.9501151,Sale,495000,House,MixedBuilding,47430,8760,1957,Excellent,440,5,1,False,,False,On contract,West vlaanderen,kasteeldreef,27,,786,,250,,
3.4355427,50.8872891,Sale,685000,Appartment,Penthouse,47430,8790,2006,Excellent,240,3,2,True,,False,,West vlaanderen,keukeldam,46,2,,,,,
3.0788619,51.012904,Sale,545000,House,MixedBuilding,47430,8830,,To be renovated,1050,4,,False,,,On contract,West vlaanderen,grijspeerdstraat,52,10,2006,,,,
3.2360948,51.1986322,Sale,369000,House,House,43088,8310,1935,Fully renovated,118,4,1,,25,,On contract,West vlaanderen,weidestraat,21,,142,,60,,
3.4103207,50.7828503,Sale,189500,Appartment,Duplex,47432,8551,2000,Normal,130,3,1,True,,False,,West vlaanderen,vierkeerstraat,2,1,,,,,
3.1327685,51.3123743,Sale,730000,Appartment,Penthouse,46633,8370,1994,Excellent,142,4,2,,180,True,From 29/03/2024,West vlaanderen,,,,,,,,
3.2721682,50.8262638,Sale,325000,Appartment,Flat,47432,8500,2010,Normal,110,2,1,True,,,,West vlaanderen,veemarkt,1,,,,,,
3.323671,51.201146,Sale,249500,House,House,28825,8340,,To be renovated,,4,1,,,,,West vlaanderen,dorpsstraat,114,,480,,,,
2.6390255,51.1224557,Sale,285000,Appartment,Flat,38276,8670,1969,,86,2,,True,,True,On contract,West vlaanderen,zouavenplein,8,1,,,,True,
2.9079127,51.2188547,Sale,149000,Appartment,Flat,38145,8400,,,,2,1,,,,,West vlaanderen,torhoutsesteenweg,198,,,,,,
3.1758697,50.873899,Sale,425000,House,House,42928,8880,,Excellent,188,3,1,,,,,West vlaanderen,rollegem-kapelsestraat,44,,432,,,,
2.6304455,51.1189392,Sale,139000,Appartment,FlatStudio,32639,8670,1967,Fully renovated,33,,1,True,,,,West vlaanderen,st-idesbaldusstraat,224,,,,,,
3.0319968,51.2674959,Sale,187000,Appartment,Flat,38120,8420,1972,Excellent,42,2,1,,,True,,West vlaanderen,pater vandemoerelaan,63,,,,,,
2.6371974,51.1169148,Sale,169000,Appartment,Flat,31265,8670,1935,Excellent,40,2,,True,,True,,West vlaanderen,lalouxlaan,1,,,,,,
2.6455088,51.1055345,Sale,349000,House,Villa,31265,8670,1955,To be renovated,155,3,1,,,,,West vlaanderen,hostenstraat,27,,260,,,,
2.5905441,51.096303,Sale,225000,Appartment,Flat,42619,8660,1985,Normal,127,2,2,False,,False,,West vlaanderen,,,,,,,,
3.1288238,50.9518936,Sale,418990,Appartment,Flat,42345,8800,2025,New,102,3,1,True,47,,,West vlaanderen,stationsdreef,6,,,,,,
3.22523,51.20941,Sale,734598,Appartment,Flat,30482,8000,,,160,2,1,,29,,,West vlaanderen,sint-pieterskaai,37,,,,,,
2.8111433,51.1851369,Sale,244000,Appartment,Flat,48962,8430,2005,Normal,53,2,1,True,2,True,On contract,West vlaanderen,alexandre ponchonstraat,4,,,,,,
3.162201,50.834699,Sale,329000,House,House,42653,8560,1971,Normal,140,3,1,False,40,False,,West vlaanderen,dokter hemerijckxlaan,14,1,321,,208,,
3.1200384,50.9502348,Sale,259000,Appartment,Flat,39987,8800,2007,Excellent,101,3,1,True,16,,,West vlaanderen,noordstraat,189,1,,,,,
3.1237396,51.3151647,Sale,145000,Appartment,Flat,39984,8370,,Excellent,48,2,1,True,,True,,West vlaanderen,zeedijk,96,,,,,,
3.1217387,50.9452087,Sale,249000,Appartment,Flat,42928,8800,,Excellent,108,2,1,,,,,West vlaanderen,karnemelkstraat,42,1,,,,,
3.3012972,51.3550117,Sale,1100000,Appartment,Flat,31268,8300,1992,Excellent,99,2,2,True,,,,West vlaanderen,kustlaan,195,,,,,,
3.3217387,50.9964812,Sale,839000,House,House,40075,8700,,Fully renovated,449,6,3,False,35,False,,West vlaanderen,volderstraat,35,1,764,,115,,
3.2161684,51.2207474,Sale,653368,Appartment,Flat,30482,8000,,,136,3,1,,20,,,West vlaanderen,sint-pieterskaai,37,,,,,,
3.2334179,51.1894289,Sale,595000,House,House,39141,8310,1947,,225,4,2,False,,,,West vlaanderen,baron ruzettelaan,283,2,482,,,False,
2.881945,51.2126251,Sale,298800,House,MixedBuilding,45333,8400,1990,Normal,198,,,False,,False,On contract,West vlaanderen,nieuwpoortsesteenweg,298,,243,,,,
3.2111975,51.1938551,Sale,848800,House,Villa,45333,8200,1935,Normal,411,4,2,,,False,On contract,West vlaanderen,veldstraat,69,,821,,210,,
3.224892,50.9156931,Sale,212000,House,House,42653,8870,,Normal,150,3,1,False,25,False,On contract,West vlaanderen,lendeleedsestraat,23,,128,,50,,
3.2957387,50.9481556,Sale,379000,House,House,42653,8760,2012,Excellent,149,3,1,False,30,False,,West vlaanderen,gentstraat,50,1,299,,100,,
2.7779143,51.1697856,Sale,85000,Appartment,FlatStudio,45725,8434,,,,,,True,,,,West vlaanderen,henri-jaspaarlaan,178,,,,,,
3.1321576,50.9592189,Sale,199000,House,House,40481,8800,1930,To be renovated,172,3,1,,,,,West vlaanderen,beversesteenweg,219,1,245,,,,
2.9233405,51.2251414,Sale,156000,Appartment,Flat,45557,8400,,,83,2,1,,,,,West vlaanderen,fortuinstraat,28,,,,,,
3.137841,51.3183559,Sale,145000,Appartment,Flat,40533,8370,1969,To renovate,40,1,1,True,,,,West vlaanderen,verweehelling,2,,,,,,
3.1237793,51.3148684,Sale,139000,Appartment,Flat,39575,8370,,To renovate,62,1,1,True,2,True,On contract,West vlaanderen,franchommelaan,19,,,,,,
2.9588745,51.0676581,Sale,749000,House,House,28578,8680,1976,,194,3,1,False,,,On contract,West vlaanderen,carrestraat,29,1,2684,,,False,
2.856294,51.035487,Sale,799000,Appartment,Flat,42365,8600,2007,Excellent,195,3,2,True,,,,West vlaanderen,kasteelstraat,24,2,,,,True,
3.2516124,51.1978191,Sale,387000,House,House,38145,8310,,,332,4,1,,,,,West vlaanderen,astridlaan,103,,351,,,,
3.2307798,51.201598,Sale,337000,House,House,43088,8000,,Excellent,92,3,1,,,,Immediately,West vlaanderen,boudewijn ravestraat,53,,,,25,,
3.1086391,50.7988092,Sale,449000,House,House,0,8930,1987,Excellent,265,4,1,,,,Negotiable,West vlaanderen,gen. lemanstraat,20,,756,,,,
3.0181992,51.1649343,Sale,249800,House,Bungalow,45333,8460,1967,To be renovated,133,2,1,,,False,On contract,West vlaanderen,brugsesteenweg,32,,372,,,,
2.8565649,51.035281,Sale,339000,Appartment,Flat,42365,8600,2007,Excellent,86,2,1,True,,,,West vlaanderen,kasteelstraat,23,1,,,,,
3.2035474,51.2134752,Sale,398800,Appartment,Duplex,45333,8000,2003,Normal,133,3,2,True,,False,On contract,West vlaanderen,fosterpark,4,,,,,,
2.7770982,51.1706613,Sale,145000,Appartment,Flat,38209,8434,1961,To renovate,59,1,1,False,2,False,On contract,West vlaanderen,zomerlaan,17,,,,,,
2.8714164,51.0363479,Sale,199000,Appartment,Flat,42365,8600,1980,Normal,92,2,1,True,,,,West vlaanderen,ploemeurlaan,6,,,,,True,
2.6269708,51.1174761,Sale,220000,Appartment,Flat,38276,8670,1960,,,2,1,False,,True,On contract,West vlaanderen,steekspelstraat,12,,,,,False,
3.1445804,50.9484664,Sale,349000,House,Bungalow,40820,8800,1976,,120,3,1,False,,,On contract,West vlaanderen,aardbeienstraat,8,1,488,,,False,
2.973344,51.0867137,Sale,169000,House,House,28578,8680,,,115,2,1,False,,,On contract,West vlaanderen,veldstraat,47,1,625,,,False,
2.936045,51.2348633,Sale,765000,Appartment,Flat,42972,8400,2024,Excellent,122,2,2,True,30,,On contract,West vlaanderen,victorialaan,1,,,,,,False
2.9232688,51.2252475,Sale,175000,Appartment,Flat,32529,8400,1899,To be renovated,73,1,1,,3,,,West vlaanderen,fortuinstraat,26,,,,,,
3.1210212,50.9386115,Sale,430000,House,House,40481,8800,1982,Excellent,650,6,3,,,,,West vlaanderen,wilgenstraat,7,,286,,,,
2.9755725,51.2519935,Sale,450000,Appartment,Flat,42972,8450,2019,Excellent,117,2,1,True,26,,On contract,West vlaanderen,kapelstraat,193,,,,,,False
2.621496,51.099795,Sale,1075000,House,House,47964,8670,2026,,220,3,3,,,,,West vlaanderen,berglaan koksijde,,,400,,,True,
3.1084428,50.9496071,Sale,140000,Appartment,Flat,31257,8800,1952,,75,2,1,False,,,On contract,West vlaanderen,pantserstraat,28,1,,,,False,
2.907199,51.0263085,Sale,199500,House,House,42365,8600,,To be renovated,179,3,1,,,,,West vlaanderen,roeselarestraat,49,2,644,,,,
2.7801546,51.1724936,Sale,169500,Appartment,Flat,38209,8430,1959,To renovate,68,2,1,False,,True,On contract,West vlaanderen,ooievaarslaan,6,,,,,,
3.1210212,50.9386115,Sale,430000,Appartment,Flat,40481,8800,1982,Excellent,650,6,3,,,,,West vlaanderen,wilgenstraat,7,,,,,,
2.765972,51.1538578,Sale,145000,House,House,38209,8434,1980,Normal,53,2,1,,6,True,On contract,West vlaanderen,steenstraat,49,,,,,,False
3.28845,50.94992,Sale,373487,House,House,30482,8760,,,130,3,,,,,,West vlaanderen,tarwestraat,6,,355,,,,
3.2718398,50.815474,Sale,282200,Appartment,Flat,29214,8500,,New,83,2,1,True,10,,,West vlaanderen,vetexpad,2,,,,,,
2.9238112,50.8394289,Sale,349000,House,House,45800,8902,1976,Excellent,269,4,1,,,,,West vlaanderen,hoge voute,27,1,241,,,,
3.126071,51.3144035,Sale,450000,House,House,30292,8370,1982,,,3,1,False,,,On contract,West vlaanderen,weststraat,41,,,,,False,
3.2718398,50.815474,Sale,290700,Appartment,Flat,29214,8500,,New,86,2,1,True,10,,,West vlaanderen,vetexpad,2,,,,,,
3.2718398,50.815474,Sale,225420,Appartment,Flat,29214,8500,,New,66,1,1,True,10,,,West vlaanderen,vetexpad,2,,,,,,
3.1676318,50.9582222,Sale,295000,House,House,43419,8850,2005,,144,3,,False,,,,West vlaanderen,spanjestraat,14,1,212,,,False,
3.2550607,51.2020234,Sale,460000,House,House,38339,8310,1999,,141,2,1,,,,,West vlaanderen,,,4,200,,,,
2.8952193,50.8551445,Sale,525000,Appartment,Flat,42365,8900,2022,New,120,3,2,True,,,,West vlaanderen,basculestraat,38,,,,,True,
2.6297098,51.1191527,Sale,610000,Appartment,Flat,38276,8670,1996,,87,2,,True,,True,On contract,West vlaanderen,zeedijk,252,,,,,False,
3.2718398,50.815474,Sale,290500,Appartment,Flat,29214,8500,,New,83,2,1,True,10,,,West vlaanderen,vetexpad,2,,,,,,
2.8889817,51.2178111,Sale,360000,Appartment,Flat,32529,8400,2006,,82,2,1,True,38,,,West vlaanderen,northlaan,11,1,,,,,
3.26582,50.8294829,Sale,249000,Appartment,Flat,30632,8500,,,,2,1,True,,,,West vlaanderen,konventstraat,8,,,,,,
3.0474631,50.7851569,Sale,169000,House,House,40521,8940,,To be renovated,225,4,1,False,,,On contract,West vlaanderen,geluwestraat,65,,825,,,,False
3.4721355,50.8080676,Sale,159000,House,House,29262,8570,,To be renovated,167,4,1,,,,,West vlaanderen,westdorp,32,,606,,,,
3.4187406,50.8070204,Sale,535000,House,House,43419,8553,,,,3,1,False,,,,West vlaanderen,populierenlaan,2,1,654,,,False,
3.2839036,51.3364359,Sale,1225000,House,House,31268,8300,2008,,173,2,2,,,,,West vlaanderen,nieuwstraat,87,1,130,,,,
3.0404425,50.8895495,Sale,375000,House,Villa,40481,8890,1962,,185,4,1,,,,,West vlaanderen,roomstraat,14,1,1561,,,,
3.0830791,51.2976457,Sale,334900,Appartment,Flat,38339,8420,2010,Excellent,101,3,2,True,,,,West vlaanderen,,,,,,,,
3.2240967,50.9061588,Sale,275000,House,House,40481,8870,1974,Excellent,153,3,,,,,,West vlaanderen,rozemondlaan,13,2,260,,,,
3.1258526,50.7937079,Sale,139000,House,House,43419,8930,1930,,136,4,,False,,,,West vlaanderen,waalvest,90,,140,,,False,
3.2816397,50.8240739,Sale,425000,House,House,43419,8500,,,114,3,1,False,,,,West vlaanderen,hugo verriestlaan,100,2,164,,,False,
2.6305217,51.1183593,Sale,289000,Appartment,Flat,38276,8670,1989,,80,2,1,True,,,On contract,West vlaanderen,kursaallaan,48,1,,,,False,
3.2711878,50.8260216,Sale,285000,Appartment,Flat,30632,8500,2018,Excellent,67,2,1,,5,,On contract,West vlaanderen,sint-janslaan,2,,,,,,
3.1327685,51.3123743,Sale,259900,Appartment,Flat,38339,8370,2009,,90,2,1,,,,,West vlaanderen,,,,,,,,
3.2876851,51.3456273,Sale,530000,Appartment,Flat,31268,8300,1996,To be renovated,82,2,1,True,,,,West vlaanderen,gulden-vliesstraat,6,,,,,True,
2.902124,51.029863,Sale,219000,Appartment,Flat,38276,8600,2018,,,1,1,True,1,,On contract,West vlaanderen,vladslostraat,1,1,,,,False,
3.1327685,51.3123743,Sale,370000,House,House,38339,8370,,,208,4,2,,,,,West vlaanderen,,,,128,,,,
3.2694412,50.831173,Sale,550000,Appartment,Flat,30632,8500,,,137,2,2,True,9,,On contract,West vlaanderen,guldenbergplantsoen,3,1,,,,,
2.9099878,51.2251125,Sale,265000,Appartment,Flat,32529,8400,1974,Excellent,101,2,1,True,,True,,West vlaanderen,alfons pieterslaan,101,,,,,,
3.2369802,51.2066852,Sale,309500,House,House,30292,8000,1950,,,2,1,False,,,On contract,West vlaanderen,hoogstuk,33,,146,,,False,
3.1327685,51.3123743,Sale,439900,Appartment,Flat,38339,8370,2026,New,119,2,1,True,,,,West vlaanderen,,,,,,,,
3.1927586,51.1909308,Sale,350000,House,House,30292,8200,1957,,128,4,,False,,,On contract,West vlaanderen,fort zevenbergen,43,,,,,False,
3.2998874,51.3210925,Sale,2195000,House,Villa,42344,8300,2025,Excellent,316,4,3,,,,Immediately,West vlaanderen,kragendijk,1,,700,,,,True
3.2110846,51.1846317,Sale,348000,House,House,39147,8200,1958,,165,4,1,False,19,,On contract,West vlaanderen,ten boomgaard,8,2,358,,,False,
3.2438586,51.3416459,Sale,875000,Appartment,Flat,31268,8301,1996,,,2,1,True,,,,West vlaanderen,zeedijk-heist,272,,,,,,
2.8857534,50.8458576,Sale,399000,Appartment,Flat,43419,8900,2009,,115,2,,False,,,,West vlaanderen,arsenaalstraat,48,1,,,,True,
3.228106,51.339613,Sale,695000,Appartment,Flat,31268,8301,2009,,86,2,2,True,,,,West vlaanderen,zeedijk-heist,67,,,,,,
3.0255184,51.1294202,Sale,350000,House,House,28578,8480,,,209,3,1,False,,,On contract,West vlaanderen,stationsstraat,15,,575,,,False,
3.1289217,50.9407097,Sale,288000,Appartment,Flat,40820,8800,1992,,160,4,1,False,,,,West vlaanderen,koning albert i-laan,82,1,,,,False,
3.1327685,51.3123743,Sale,698000,Appartment,Flat,38339,8370,2026,New,152,3,2,True,,,,West vlaanderen,,,,,,,,
3.2246451,51.209379,Sale,329900,Appartment,Flat,38339,8000,2021,Excellent,85,2,1,True,,,,West vlaanderen,,,,,,,,
3.0448039,50.7783643,Sale,179000,Appartment,GroundFloor,40521,8940,,Fully renovated,92,2,1,False,,,On contract,West vlaanderen,speiestraat,12,,,,,,False
2.7611864,51.1372558,Sale,525000,House,House,28578,8620,2026,,184,4,1,False,,,,West vlaanderen,brugsevaart,32,,299,,,False,
3.0332633,50.7770013,Sale,340000,House,House,40521,8940,,Fully renovated,115,2,1,False,,,On contract,West vlaanderen,briekhoekstraat,37,,318,,,,False
